Albacete;IV.32. Transporte;5.0;7.0;7.0;10.0;10.0;9.0;11.0;11.0;11.0;10.0
Albacete;V.33. Mobiliario, juegos;5.0;11.0;13.0;14.0;10.0;9.0;9.0;10.0;9.0;6.0
Albacete;V.34. Otros bienes de consumo;4.0;4.0;4.0;5.0;7.0;6.0;5.0;7.0;5.0;2.0
Albacete;V.35. Ingeniería civil;7.0;10.0;11.0;14.0;14.0;15.0;16.0;17.0;16.0;13.0
Alicante;0.0. Sin clasificar;100.0;4.0;nan;3.0;nan;nan;nan;nan;nan;nan
Alicante;I.1. Maquinaria eléctrica, aparato, energía;7.0;16.0;20.0;25.0;25.0;24.0;29.0;28.0;35.0;25.0
Alicante;I.2. Tecnología audio-visual;3.0;5.0;4.0;7.0;8.0;7.0;8.0;10.0;10.0;8.0
Alicante;I.3. Telecomunicaciones;6.0;3.0;3.0;4.0;4.0;4.0;4.0;4.0;5.0;3.0
Alicante;I.4. Comunicación Digital;1.0;1.0;1.0;3.0;3.0;2.0;3.0;2.0;3.0;4.0
Alicante;I.5. Procesos básicos de la comunicación;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
Alicante;I.6. Tecnología Informática;5.0;7.0;8.0;9.0;10.0;12.0;11.0;14.0;17.0;16.0
Alicante;I.7. Métodos de Tecnologías de la Información para Gestión;nan;3.0;3.0;2.0;4.0;5.0;6.0;7.0;10.0;7.0
Alicante;I.8. Semiconductores;1.0;2.0;2.0;4.0;5.0;5.0;4.0;3.0;3.0;3.0
Alicante;II.9. Óptica;4.0;8.0;8.0;6.0;8.0;5.0;6.0;9.0;12.0;9.0
Alicante;II.10. Medida;12.0;19.0;19.0;25.0;28.0;30.0;30.0;31.0;32.0;34.0
Alicante;II.11. Análisis de materiales biológicos;1.0;4.0;5.0;6.0;7.0;7.0;9.0;8.0;7.0;8.0
Alicante;II.12. Control;10.0;16.0;17.0;20.0;23.0;27.0;29.0;29.0;28.0;25.0
Alicante;II.13. Tecnología médica;22.0;34.0;37.0;37.0;38.0;44.0;50.0;56.0;56.0;47.0
Alicante;III.14. Química orgánica precisa;9.0;20.0;16.0;16.0;16.0;19.0;18.0;19.0;22.0;22.0
Alicante;III.15. Biotecnología;19.0;27.0;28.0;28.0;29.0;34.0;35.0;37.0;37.0;34.0
Alicante;III.16. Productos Farmacéuticos;12.0;14.0;17.0;24.0;30.0;27.0;29.0;31.0;30.0;22.0
Alicante;III.17. Química macromolecular, polímeros;3.0;6.0;6.0;3.0;5.0;5.0;8.0;8.0;9.0;8.0
Alicante;III.18. Química alimenticia;13.0;26.0;26.0;32.0;39.0;42.0;40.0;44.0;46.0;39.0
Alicante;III.19. Química de las materias primas;6.0;12.0;13.0;18.0;19.0;17.0;20.0;23.0;22.0;21.0
Alicante;III.20. Materiales, metalurgia;23.0;27.0;30.0;38.0;36.0;37.0;36.0;36.0;39.0;35.0
Alicante;III.21. Tecnología de superficie, revestimiento;11.0;13.0;13.0;16.0;16.0;16.0;17.0;15.0;16.0;9.0
