Araba/Álava;I.5. Procesos básicos de la comunicación;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
Araba/Álava;I.6. Tecnología Informática;nan;nan;nan;nan;1.0;nan;1.0;nan;nan;1.0
Araba/Álava;I.7. Métodos de Tecnologías de la Información para Gestión;nan;nan;nan;nan;nan;nan;nan;1.0;nan;nan
Araba/Álava;I.8. Semiconductores;1.0;nan;nan;nan;nan;nan;nan;nan;nan;nan
Araba/Álava;II.9. Óptica;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
Araba/Álava;II.10. Medida;1.0;1.0;2.0;1.0;2.0;3.0;3.0;nan;nan;nan
Araba/Álava;II.11. Análisis de materiales biológicos;nan;nan;nan;nan;1.0;nan;nan;nan;nan;nan
Araba/Álava;II.12. Control;1.0;2.0;1.0;nan;nan;2.0;nan;nan;nan;nan
Araba/Álava;II.13. Tecnología médica;1.0;1.0;5.0;3.0;2.0;4.0;3.0;2.0;4.0;1.0
Araba/Álava;III.14. Química orgánica precisa;nan;1.0;nan;nan;nan;nan;nan;nan;nan;nan
Araba/Álava;III.15. Biotecnología;nan;nan;1.0;nan;nan;nan;nan;1.0;1.0;nan
Araba/Álava;III.16. Productos Farmacéuticos;1.0;nan;2.0;1.0;nan;1.0;1.0;nan;1.0;1.0
Araba/Álava;III.17. Química macromolecular, polímeros;nan;nan;nan;1.0;nan;nan;nan;nan;nan;nan
Araba/Álava;III.18. Química alimenticia;1.0;nan;1.0;nan;1.0;1.0;nan;nan;nan;nan
Araba/Álava;III.19. Química de las materias primas;nan;1.0;nan;nan;nan;nan;nan;nan;nan;nan
Araba/Álava;III.20. Materiales, metalurgia;1.0;nan;1.0;nan;nan;1.0;nan;1.0;nan;nan
Araba/Álava;III.21. Tecnología de superficie, revestimiento;nan;nan;nan;nan;nan;nan;nan;nan;1.0;nan
Araba/Álava;III.22. Microestructuras y nano-tecnología;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
Araba/Álava;III.23. Ingeniería química;1.0;nan;2.0;nan;2.0;nan;1.0;1.0;nan;nan
Araba/Álava;III.24. Tecnología ambiental;nan;nan;nan;1.0;1.0;nan;1.0;1.0;nan;nan
Araba/Álava;IV.25. Manipulación;nan;2.0;1.0;2.0;2.0;1.0;2.0;1.0;4.0;5.0
Araba/Álava;IV.26. Herramientas;2.0;1.0;3.0;1.0;1.0;2.0;1.0;2.0;1.0;1.0
Araba/Álava;IV.27. Motores, bombas, turbinas;3.0;2.0;2.0;nan;1.0;1.0;nan;nan;nan;nan
Araba/Álava;IV.28. Máquinas del textil y del papel;nan;nan;nan;nan;nan;1.0;nan;nan;nan;nan
Araba/Álava;IV.29. Otras máquinas especiales;2.0;2.0;1.0;3.0;3.0;3.0;1.0;1.0;2.0;1.0
Araba/Álava;IV.30. Procesos térmicos y aparatos;1.0;3.0;nan;1.0;1.0;nan;1.0;nan;nan;nan
Araba/Álava;IV.31. Elementos mecánicos;nan;2.0;4.0;3.0;5.0;4.0;2.0;nan;nan;1.0
Araba/Álava;IV.32. Transporte;1.0;2.0;1.0;1.0;2.0;6.0;3.0;nan;1.0;nan
Araba/Álava;V.33. Mobiliario, juegos;2.0;1.0;2.0;nan;1.0;nan;nan;nan;nan;nan
Araba/Álava;V.34. Otros bienes de consumo;nan;nan;3.0;1.0;2.0;nan;nan;nan;1.0;nan
Araba/Álava;V.35. Ingeniería civil;8.0;3.0;4.0;2.0;5.0;4.0;1.0;1.0;2.0;4.0
Asturias;0.0. Sin clasificar;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
Asturias;I.1. Maquinaria eléctrica, aparato, energía;2.0;nan;2.0;1.0;3.0;1.0;nan;nan;nan;nan
Asturias;I.2. Tecnología audio-visual;nan;nan;nan;nan;1.0;nan;nan;nan;nan;nan
Asturias;I.3. Telecomunicaciones;nan;nan;1.0;nan;1.0;nan;nan;nan;nan;nan
Asturias;I.4. Comunicación Digital;nan;nan;1.0;1.0;nan;nan;nan;nan;nan;nan
Asturias;I.5. Procesos básicos de la comunicación;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
Asturias;I.6. Tecnología Informática;nan;nan;2.0;1.0;nan;1.0;nan;nan;1.0;nan
Asturias;I.7. Métodos de Tecnologías de la Información para Gestión;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
Asturias;I.8. Semiconductores;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
Asturias;II.9. Óptica;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
Asturias;II.10. Medida;nan;5.0;1.0;2.0;2.0;2.0;1.0;2.0;2.0;4.0
Asturias;II.11. Análisis de materiales biológicos;2.0;nan;1.0;1.0;nan;1.0;1.0;2.0;nan;nan
Asturias;II.12. Control;2.0;nan;3.0;1.0;1.0;2.0;1.0;nan;nan;1.0
Asturias;II.13. Tecnología médica;2.0;1.0;nan;2.0;3.0;3.0;3.0;2.0;2.0;2.0
Asturias;III.14. Química orgánica precisa;3.0;3.0;nan;1.0;nan;1.0;nan;nan;1.0;nan
Asturias;III.15. Biotecnología;1.0;1.0;1.0;nan;2.0;2.0;1.0;1.0;4.0;1.0
Asturias;III.16. Productos Farmacéuticos;nan;1.0;nan;1.0;1.0;nan;nan;nan;nan;nan
Asturias;III.17. Química macromolecular, polímeros;nan;nan;nan;1.0;nan;nan;nan;nan;nan;nan
Asturias;III.18. Química alimenticia;7.0;1.0;nan;5.0;nan;2.0;1.0;1.0;1.0;2.0
Asturias;III.19. Química de las materias primas;nan;nan;nan;1.0;nan;1.0;nan;nan;nan;nan
Asturias;III.20. Materiales, metalurgia;1.0;4.0;1.0;nan;nan;1.0;1.0;1.0;nan;nan
Asturias;III.21. Tecnología de superficie, revestimiento;nan;nan;nan;1.0;nan;nan;1.0;1.0;nan;nan
Asturias;III.22. Microestructuras y nano-tecnología;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
Asturias;III.23. Ingeniería química;1.0;nan;1.0;2.0;nan;1.0;1.0;1.0;nan;nan
Asturias;III.24. Tecnología ambiental;3.0;3.0;1.0;nan;2.0;nan;nan;nan;nan;nan
Asturias;IV.25. Manipulación;6.0;7.0;8.0;5.0;7.0;7.0;8.0;3.0;2.0;1.0
Asturias;IV.26. Herramientas;3.0;2.0;nan;1.0;nan;4.0;nan;nan;nan;nan
Asturias;IV.27. Motores, bombas, turbinas;nan;nan;nan;nan;2.0;4.0;3.0;1.0;1.0;2.0
Asturias;IV.28. Máquinas del textil y del papel;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
Asturias;IV.29. Otras máquinas especiales;2.0;2.0;nan;nan;1.0;2.0;1.0;1.0;1.0;2.0
Asturias;IV.30. Procesos térmicos y aparatos;nan;nan;1.0;4.0;2.0;1.0;1.0;2.0;2.0;nan
Asturias;IV.31. Elementos mecánicos;1.0;1.0;2.0;nan;nan;nan;2.0;nan;1.0;nan
Asturias;IV.32. Transporte;5.0;3.0;4.0;5.0;4.0;2.0;1.0;1.0;1.0;nan
Asturias;V.33. Mobiliario, juegos;2.0;1.0;2.0;1.0;nan;3.0;1.0;1.0;1.0;nan
Asturias;V.34. Otros bienes de consumo;2.0;nan;1.0;nan;3.0;nan;nan;nan;nan;nan
Asturias;V.35. Ingeniería civil;6.0;2.0;7.0;10.0;3.0;5.0;3.0;8.0;2.0;3.0
Badajoz;0.0. Sin clasificar;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
Badajoz;I.1. Maquinaria eléctrica, aparato, energía;nan;nan;nan;nan;1.0;nan;1.0;1.0;nan;nan
Badajoz;I.2. Tecnología audio-visual;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
Badajoz;I.3. Telecomunicaciones;nan;nan;nan;nan;1.0;nan;nan;nan;nan;nan
Badajoz;I.4. Comunicación Digital;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
Badajoz;I.5. Procesos básicos de la comunicación;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
Badajoz;I.6. Tecnología Informática;nan;nan;nan;nan;nan;nan;nan;1.0;nan;1.0
Badajoz;I.7. Métodos de Tecnologías de la Información para Gestión;nan;nan;nan;nan;nan;nan;1.0;nan;1.0;nan
Badajoz;I.8. Semiconductores;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
Badajoz;II.9. Óptica;nan;nan;nan;1.0;nan;nan;nan;nan;nan;1.0
Badajoz;II.10. Medida;nan;nan;2.0;1.0;nan;nan;nan;1.0;1.0;2.0
Badajoz;II.11. Análisis de materiales biológicos;nan;nan;nan;nan;1.0;nan;nan;nan;1.0;nan
Badajoz;II.12. Control;nan;nan;nan;nan;2.0;1.0;1.0;nan;2.0;1.0
Badajoz;II.13. Tecnología médica;nan;2.0;nan;2.0;1.0;4.0;1.0;2.0;1.0;nan
